PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6583","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","983.17","0.91","539.15","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6571","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:21","Ready","","Free Hold","No","3","4 B/R","2","6610","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1027.48","0.96","563.45","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6543","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1005.2","0.94","551.23","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6539","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6492","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1312.68","1.22","719.85","710.41","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","5 B/R","2","6588","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","976.14","0.91","535.29","710.41","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","5 B/R","2","6570","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1155.57","1.08","633.69","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6550","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1028.66","0.96","564.1","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6537","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1008.85","0.94","553.23","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6521","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","625.08","0.58","342.78","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6497","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1100.37","1.02","603.42","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6534","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6579","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","708.52","0.66","388.54","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6498","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","833.83","0.78","457.25","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6590","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","600.7","0.56","329.41","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6499","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1085.94","1.01","595.51","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6535","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","991.57","0.92","543.76","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6529","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6496","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1064.83","0.99","583.93","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6520","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","671.09","0.62","368.01","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6591","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","985.25","0.92","540.29","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6563","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","579.15","0.54","317.59","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6603","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1566.92","1.46","859.27","856","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","6 B/R","3","6574","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1231.08","1.15","675.1","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6527","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","578.42","0.54","317.19","565.37","","","","","","","2026-01-19 13:22:21","Ready","","Free Hold","No","3","4 B/R","2","6605","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","707.75","0.66","388.12","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6503","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","601.89","0.56","330.06","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6601","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","860","0.8","471.61","710.41","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","5 B/R","2","6568","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6577","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","576.22","0.54","315.99","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6576","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1356.83","1.26","744.06","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6566","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","587.12","0.55","321.96","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6592","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1103.06","1.03","604.89","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6528","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","595.18","0.55","326.38","565.37","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","4 B/R","2","6505","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","595.17","0.55","326.38","565.37","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","4 B/R","2","6508","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6584","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","875.22","0.81","479.95","710.41","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","5 B/R","2","6558","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","880.54","0.82","482.87","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6517","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1499.83","1.4","822.47","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6523","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1086.24","1.01","595.67","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6533","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:21","Ready","","Free Hold","No","3","4 B/R","2","6607","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","720.33","0.67","395.01","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6502","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1081.86","1.01","593.27","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6541","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","995.2","0.93","545.75","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6531","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","589.81","0.55","323.44","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6597","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6581","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1199.25","1.12","657.64","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6560","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1184.68","1.1","649.65","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6559","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1249.88","1.16","685.41","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6513","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1508.45","1.4","827.2","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6525","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","976","0.91","535.22","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6512","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1032.34","0.96","566.11","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6538","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1508.26","1.4","827.1","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6524","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","926.35","0.86","507.99","710.41","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","5 B/R","2","6562","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1161.61","1.08","637","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6549","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1084.86","1.01","594.91","856","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","6 B/R","3","6540","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","641.07","0.6","351.55","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6599","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6495","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1051.18","0.98","576.44","856","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","6 B/R","3","6522","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","587.82","0.55","322.35","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6594","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","588.38","0.55","322.66","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6593","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","597.82","0.56","327.83","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6602","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","915.54","0.85","502.06","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6519","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","915.56","0.85","502.07","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6518","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1229.77","1.14","674.38","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6514","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:21","Ready","","Free Hold","No","3","4 B/R","2","6609","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6490","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","971","0.9","532.48","710.41","","","","","","","2026-01-19 13:22:19","Ready","","Free Hold","No","3","5 B/R","2","6548","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1233.62","1.15","676.49","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6515","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","1054.02","0.98","578","710.41","","","","","","","2026-01-19 13:22:18","Ready","","Free Hold","No","3","5 B/R","2","6516","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","570","0.53","312.58","565.37","","","","","","","2026-01-19 13:22:17","Ready","","Free Hold","No","3","4 B/R","2","6494","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","596.3","0.55","327","565.37","","","","","","","2026-01-19 13:22:20","Ready","","Free Hold","No","3","4 B/R","2","6598","","Commercial","","4326","Cedarwood Estates","Me'Aisem First","Dubai"
"Villa","142.6","0.22","0","224.52","","","","","","","2026-01-20 17:10:39","Ready","","Free Hold","No","3","4 B/R","2","206","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","152.24","0.23","0","224.52","","","","","","","2026-01-20 17:10:36","Ready","","Free Hold","No","3","4 B/R","2","209","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","170.2","0.26","0","224.52","","","","","","","2026-01-20 17:10:36","Ready","","Free Hold","No","3","4 B/R","2","172","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","142.6","0.22","0","224.52","","","","","","","2026-01-20 17:10:37","Ready","","Free Hold","No","3","4 B/R","2","208","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","120.75","0.18","0","218.49","","","","","","","2026-01-20 17:10:41","Ready","","Free Hold","No","3","4 B/R","2","201","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:36","Ready","","Free Hold","No","3","4 B/R","2","169","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","170.2","0.26","0","224.52","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","189","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","142.6","0.22","0","224.52","","","","","","","2026-01-20 17:10:37","Ready","","Free Hold","No","3","4 B/R","2","207","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","156.76","0.24","0","224.52","","","","","","","2026-01-20 17:10:41","Ready","","Free Hold","No","3","4 B/R","2","203","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","170.2","0.26","0","224.52","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","178","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","192","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:36","Ready","","Free Hold","No","3","4 B/R","2","170","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","180","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","170.2","0.26","0","224.52","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","196","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","175","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","142.59","0.22","0","224.52","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","199","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
"Villa","112.24","0.17","0","218.49","","","","","","","2026-01-20 17:10:35","Ready","","Free Hold","No","3","4 B/R","2","176","","Commercial","","2548","DAMAC HILLS (2) - CAMELIA","Madinat Hind 4","Dubai"
